text_id,original_text,gemini_simplified,llama_simplified,gemini_delta_fkgl,gemini_bert_f1,gemini_cosine,gemini_fog,llama_delta_fkgl,llama_bert_f1,llama_cosine,llama_fog
77,"although enett international usa , llc ( for credit or debit cards issued in the united states excluding american express ) or enett international ( uk ) limited ( for all other cards and all american express cards ) take ultimate responsibility for the credit card or debit card payment , booking.com will take care of customer support in case of questions related to a reservation paid by credit card or debit card .",ERROR_GENERATION,"Here is the simplified version of the legal text at an 8th-grade reading level:

""When you pay for a reservation using a credit or debit card, either Enett International USA, LLC (for cards issued in the United States, except American Express) or Enett International (UK) Limited (for all other cards and American Express cards) is responsible for the payment. However, Booking.com will handle any questions or issues related to your reservation payment, such as refunds or cancellations.",-37.275000000000006,0.76065725,0.0064491373,40.400000000000006,-2.2480519480519376,0.8936076,0.89158577,21.114285714285714
78,"for certain ( i.e. non-refundable ) rates or special offers , please note that suppliers may require that payment is made upfront by wire transfer ( if available ) or by credit card or debit card , and therefore your credit card may be pre-authorised or charged ( sometimes without any option for refund ) upon making the reservation .",ERROR_GENERATION,"Here is the simplified version of the legal text:

**Important Notice:**

When booking a special deal or paying a non-refundable rate, please note that some suppliers may require payment upfront. This means you may need to pay by wire transfer, credit card, or debit card. In some cases, your credit card may be authorized or charged immediately when you make the reservation. This may mean that you won't be able to get a refund if you cancel or change your reservation.

Please make sure you understand these terms before making a payment.",-41.57833333333334,0.76625293,-0.10215389,40.400000000000006,4.735666666666667,0.88342226,0.82151926,10.838260869565218
79,"you will not hold booking.com or ems liable or responsible for any ( authorized , ( allegedly ) unauthorized or wrong ) charge by the supplier and not ( re ) claim any amount for any valid or authorized charge by the supplier ( including for pre-paid rates , no-show and chargeable cancellation ) of your credit card or debit card .",ERROR_GENERATION,"Here is the simplified version of the legal text at an 8th-grade reading level:

""We will not hold Booking.com or EMS responsible if a supplier (like a hotel or rental company) charges your credit or debit card incorrectly. We will not ask for a refund or compensation for any valid charges made by the supplier, including charges for pre-paid rates, no-shows, or cancellations.""

Note: I've preserved the original text's obligations, rights, limitations, and conditions while making it easier to understand for a non-expert audience.",-41.115588235294126,0.7655737,0.03496544,40.400000000000006,1.3748879551820714,0.8616963,0.83419126,16.019047619047623
80,"in the event of fraud or unauthorised use of your credit card by third parties , most banks and credit card companies bear the risk and cover all the charges resulting from such fraud or misuse , which may sometimes be subject to a deductible ( usually set at eur 50 ( or the equivalent in your local currency ) ) .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""If someone uses your credit card without your permission, most banks and credit card companies will take responsibility for the charges and cover the costs. However, in some cases, you might need to pay a small amount (usually €50 or the equivalent in your local currency) before they cover the rest of the charges.""

Note: I've kept the essential information and obligations, rights, limitations, and conditions, while making it easier to understand for a non-expert audience.",-32.147272727272735,0.77421117,0.10437872,40.400000000000006,8.140962566844923,0.8710902,0.6330233,18.3921568627451
81,"in the event that your credit card company or bank charges the deductible from you because of unauthorised transactions resulting from a reservation made on our platform , we will pay you this deductible , up to an aggregate amount of eur 50 ( or the equivalent in your local currency ) .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""If your credit card company or bank charges you a deductible because of unauthorized transactions made on our platform due to a reservation you made, we will reimburse you for that deductible, up to a maximum amount of €50 (or the equivalent in your local currency).",-32.80333333333334,0.7708515,-0.041841477,40.400000000000006,-2.586969696969689,0.9150981,0.87689465,29.272727272727277
82,"by making a reservation with a supplier , you accept and agree to the relevant cancellation and no-show policy of that supplier , and to any additional ( delivery ) terms and conditions of the supplier that may apply to your visit or stay ( including the fine print of the supplier made available on our platform and the relevant house rules of the supplier ) , including for services rendered and/or products offered by the accommodation provider ( the delivery terms and conditions of an accommodation provider can be obtained with the relevant accommodation provider ) .",ERROR_GENERATION,"Here is the simplified version of the legal text:

When you book a reservation with a supplier, you agree to their rules about canceling or not showing up. You also agree to any extra rules and conditions that might apply to your visit or stay, including the fine print and house rules provided by the supplier. This includes the services and products offered by the accommodation provider. You can get the delivery terms and conditions from the accommodation provider if you need them.

Note: I've kept the essential information and obligations, rights, limitations, and conditions, while making it easier to understand for a general non-expert audience at an 8th-grade reading level.",-14.745000000000005,0.76104134,-0.010406502,40.400000000000006,27.80141441441442,0.88596284,0.8924836,17.16828828828829
83,please note that a reservation which requires down payment or ( wholly or partly ) prepayment may be cancelled ( without a prior notice of default or warning ) insofar the relevant ( remaining ) amount ( s ) can not be collected in full on the relevant payment date in accordance with the relevant payment policy of the supplier and the reservation .,ERROR_GENERATION,"Here is the simplified version of the legal text at an 8th-grade reading level:

""If you make a reservation that requires a deposit or partial payment, the supplier can cancel the reservation without warning if the remaining balance cannot be fully paid on the agreed-upon payment date, according to the supplier's payment policy.""

I preserved all the essential information, including the condition that the supplier can cancel the reservation without notice if the remaining balance cannot be collected in full, while making it easier to understand for a non-expert audience.",-29.35818181818183,0.7611514,0.0056626685,40.400000000000006,3.3040404040404,0.8478468,0.76220894,26.888888888888893
84,"please carefully read the fine print ( below the room types or at the bottom of each supplier page on our platform ) and important information in your reservation confirmation for additional policies as may be applied by the supplier ( e.g. in respect of age requirement , security deposit , non-cancellation/additional supplements for group bookings , extra beds/no free breakfast , pets/cards accepted ) .",ERROR_GENERATION,"Here is the simplified version of the legal text:

**Important: Read the Fine Print and Your Reservation Confirmation Carefully**

Before you book, please take the time to read the fine print (located below the room types or at the bottom of each supplier's page on our platform) and your reservation confirmation. This is important because it contains important information that may affect your booking.

Some of the things you should look for include:

* Age requirements for certain rooms or services
* Security deposit requirements
* Non-cancellation policies and any additional fees for group bookings
* Information about extra beds and breakfast options
* Pet policies
* Information about which credit cards are accepted

By booking with us, you agree to abide by these policies and terms. It's crucial to carefully review this information before making your reservation to avoid any misunderstandings or unexpected fees.",-37.717105263157904,0.7698987,0.0012583137,40.400000000000006,-0.8781664142370289,0.8684374,0.7725173,21.38201438848921
85,"late payment , wrong bank , debit or credit card details , invalid credit/debit cards or insufficient funds are for your own risk and account and you shall not be entitled to any refund of any ( non-refundable ) prepaid amount unless the supplier agrees or allows otherwise under its ( pre ) payment and cancellation policy .",ERROR_GENERATION,"Here is the simplified version of the legal text at an 8th-grade reading level:

""If you make a late payment, use the wrong bank, enter incorrect debit or credit card details, or use an invalid credit/debit card or insufficient funds, you are responsible for any resulting issues. You will not be eligible for a refund of any prepaid amount that is non-refundable, unless the supplier agrees to make an exception under their payment and cancellation policy.""

Note: I preserved all the critical information, obligations, rights, limitations, and conditions, while making the language more accessible to a non-expert audience.",-30.922000000000008,0.76200426,0.16854951,40.400000000000006,6.576979591836732,0.87690425,0.86761963,21.638095238095236
86,"if you have a late or delayed arrival on the check-in date or only arrive the next day , make sure to ( timely/promptly ) communicate this with the supplier so they know when to expect you to avoid cancellation of your reservation or room or charge of the no-show fee .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""If you're running late or arrive a day late, please let the supplier know as soon as possible. This will help them know when to expect you and avoid canceling your reservation, charging a no-show fee, or holding your room.""

I preserved the original text's obligations, rights, limitations, and conditions while making it easier to understand for a general audience.",-35.753333333333345,0.77582765,0.0103456415,40.400000000000006,7.655072463768114,0.8784654,0.6889016,14.997101449275362
87,"by completing a booking , you agree to receive ( i ) an email which we may send you shortly prior to your arrival date , giving you information on your destination and providing you with certain information and offers ( including third party offers to the extent that you have actively opted in for this information ) relevant to your reservation and destination , and ( ii ) an email which we may send to you promptly after your stay inviting you to complete our guest review form .",ERROR_GENERATION,"Here is the simplified version of the legal text:

By booking with us, you agree to receive two emails from us:

1. Before your arrival date, we will send you an email with information about your destination and some details about your reservation. This email may also include offers from third-party companies if you have chosen to receive them.
2. After your stay, we will send you another email asking you to fill out a review form about your experience.

Note:",-20.667500000000004,0.75753146,0.05175192,40.400000000000006,24.415123456790127,0.88710773,0.82747746,12.050617283950618
88,"please note that the default ranking is created through a fully automatic ranking system ( algorithm ) and based on multiple criteria , which include not only the popularity of a supplier among our visitors , but also customer service history and certain booking-related data ( number of bookings , cancellations , conversion rate , etc ) .",ERROR_GENERATION,"Here is the simplified version of the legal text at an 8th-grade reading level:

""When we rank suppliers, we use a computer system that looks at multiple factors. These factors include how popular a supplier is with our visitors, as well as information about their customer service and how well they perform in terms of bookings, cancellations, and how many people actually book with them. This helps us create a default ranking system that is fair and accurate.""

Note: I preserved all the critical information, obligations, rights, limitations, and conditions, and only simplified the language to make it more accessible to a non-expert audience.",-28.132500000000004,0.7797053,-0.046071842,40.400000000000006,12.948269230769235,0.859517,0.5677049,18.092307692307692
89,"the completed guest review may be ( a ) uploaded onto the relevant supplier 's information page on our platform for the sole purpose of informing ( future ) customers of your opinion of the service ( level ) and quality of the supplier , and ( b ) ( wholly or partly ) used and placed by booking.com at its sole discretion ( e.g. for marketing , promotion or improvement of our service ) on our platform or such social media platforms , newsletters , special promotions , apps or other channels owned , hosted , used or controlled by booking.com and our business partners .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""When you write a review about your stay at a hotel or accommodation booked through our platform, you agree that:

* We can share your review on the supplier's page on our platform to help future customers make informed decisions.
* We can use your review, in whole or in part, for our own purposes, such as marketing, promotions, or improving our service. This means we might share your review on our platform, social media, newsletters, special promotions, apps, or other channels we own or control, or those of our business partners.

Please note that by sharing your review, you agree to these terms and conditions.""",-42.362672413793106,0.7593849,0.08037862,40.400000000000006,-0.15123436069576002,0.8568234,0.6839711,15.901769911504426
90,"subject to the limitations set out in these terms and conditions and to the extent permitted by law , we shall only be liable for direct damages actually suffered , paid or incurred by you due to an attributable shortcoming of our obligations in respect to our services , up to an aggregate amount of the aggregate cost of your reservation as set out in the confirmation email ( whether for one event or series of connected events ) .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""We are only responsible for the direct losses you actually experience and pay because of our mistake in providing our services, up to the total cost of your reservation, as stated in your confirmation email. This limit applies to one event or a series of connected events.""

I preserved the original text's legal obligations, rights, limitations, and conditions while making it easier to understand for a general non-expert audience at an 8th-grade reading level.",-22.238108108108122,0.7620075,0.10278538,40.400000000000006,16.69442201237381,0.8659622,0.81452537,18.777510040160646
91,"whether or not the supplier has charged you for your room , product or service , or if we are facilitating the payment of the ( room/reservation ) price , you agree and acknowledge that the supplier is at all times responsible for the collection , withholding , remittance and payment of the applicable taxes due on the total amount of the ( room/reservation ) price to the relevant tax authorities .",ERROR_GENERATION,"Here is the simplified version of the legal text at an 8th-grade reading level:

""When you book a room, product, or service with us, or if we're helping you pay for it, you agree that the supplier (the person or company providing the room, product, or service) is responsible for paying the taxes on the total amount you pay. This includes collecting, withholding, and sending the taxes to the correct tax authorities.""

Note: I preserved all the original legal obligations, rights, limitations, and conditions, while making the language more accessible to a non-expert audience.",-27.21645161290323,0.7680541,-0.022432974,40.400000000000006,12.421633493479753,0.8670763,0.75990176,18.49078014184397
92,"by uploading photos/images onto our system ( for instance in addition to a review ) you certify , warrant and agree that you own the copyright to the photos/images and that you agree that booking.com may use the uploaded photos/images on its ( mobile ) website and app , and in ( online/offline ) promotional materials and publications and as booking.com at its discretion sees fit .",ERROR_GENERATION,"Here is the simplified version of the legal text:

When you upload photos or images to our system (like when you write a review), you are promising that you own the rights to those photos or images. You also agree that Booking.com can use them on its website, app, and in promotional materials, such as ads or brochures, as long as they see fit.

Note: I've kept the original language's tone and structure to ensure that the simplified version still conveys the same legal obligations, rights, limitations, and conditions.",-42.084482758620695,0.7633627,-0.04427611,40.400000000000006,2.39655656722201,0.8811429,0.8356803,14.293258426966293
93,"by uploading these photos/images the person uploading the picture ( s ) accepts full legal and moral responsibility of any and all legal claims that are made by any third parties ( including , but not limited to , accommodation owners ) due to booking.com publishing and using these photos/images .",ERROR_GENERATION,"Here is the simplified version of the legal text:

By uploading photos or images, the person uploading them agrees to be fully responsible for any legal claims made by anyone else, including the owners of the places shown in the photos, if Booking.com uses or publishes these photos.

Note: I've kept the essential information and obligations, while making it easier to understand for a general audience.",-40.619090909090914,0.7638556,-0.0016536927,40.400000000000006,1.4303030303030297,0.87481934,0.8874466,16.67878787878788
94,"the person who uploaded the photo warrants that the photos/images shall not contain any viruses , trojan horses or infected files and shall not contain any pornographic , illegal , obscene , insulting , objectionable or inappropriate material and does not infringe any third party ( intellectual property right , copyright or privacy ) rights .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""When you upload a photo, you promise that it doesn't contain any harmful computer viruses or malware. You also promise that the photo doesn't include any:

* Pornographic or explicit content
* Illegal or offensive material
* Insulting or inappropriate language
* Material that infringes on someone else's rights, such as intellectual property, copyright, or privacy rights.""

Note: I've kept the original language's tone and structure to ensure that the simplified version accurately conveys the same legal obligations, rights, limitations, and conditions as the original text.",-28.506808510638304,0.7615116,0.12932745,40.400000000000006,8.160883797054012,0.8503313,0.75569373,22.243223443223442
95,"unless stated otherwise , the software required for our services or available at or used by our platform and the intellectual property rights ( including the copyrights ) of the contents and information of and material on our platform are owned by booking.com b.v. , its suppliers or providers .",ERROR_GENERATION,"Here is the simplified version of the legal text:

Unless otherwise stated, the software needed to use our services, as well as the content, information, and materials on our platform, are owned by Booking.com B.V. or its suppliers/providers.",-40.126111111111115,0.7602814,0.053578995,40.400000000000006,3.4696783625730987,0.8919717,0.921404,13.915789473684212
96,"booking.com exclusively retains ownership of all rights , title and interest in and to ( all intellectual property rights of ) ( the look and feel ( including infrastructure ) of ) the platform on which the service is made available ( including the guest reviews and translated content ) and you are not entitled to copy , scrape , ( hyper - / deep ) link to , publish , promote , market , integrate , utilize , combine or otherwise use the content ( including any translations thereof and the guest reviews ) or our brand without our express written permission .",ERROR_GENERATION,"Here is a simplified version of the legal text at an 8th-grade reading level:

""Booking.com owns all the rights to the website and its content, including the way it looks and feels. You are not allowed to copy, scrape, link to, publish, promote, market, integrate, or use the content (including guest reviews and translations) or our brand without our permission. This means you can't use any part of our website or content without asking us first.""

Note: I preserved all the critical information, obligations, rights, limitations, and conditions in the simplified version, while making it more accessible to a non-expert audience.",-19.19250000000001,0.7529699,-0.014074594,40.400000000000006,25.075935643564353,0.8656432,0.82835746,14.416633663366339
97,"to the extent that you would ( wholly or partly ) use or combine our ( translated ) content ( including guest reviews ) or would otherwise own any intellectual property rights in the platform or any ( translated ) content or guest reviews , you hereby assign , transfer and set over all such intellectual property rights to booking.com .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""When you use or combine our translated content, including guest reviews, or own any intellectual property rights related to our platform or content, you agree to give Booking.com all of those rights. This means that you are transferring ownership of those rights to Booking.com.""

Note: I've kept the original text's legal obligations, rights, limitations, and conditions intact, while rephrasing it in a way that is easy to understand for a general audience at an 8th-grade reading level.",-30.922000000000008,0.76318765,0.0119827725,40.400000000000006,12.124860465116278,0.85507274,0.8852886,15.576744186046511
98,"to the extent permitted by law , these terms and conditions and the provision of our services shall be governed by and construed in accordance with dutch law and any dispute arising out of these general terms and conditions and our services shall exclusively be submitted to the competent courts in amsterdam , the netherlands .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""If allowed by law, these terms and conditions will be interpreted and enforced according to Dutch law. If there's a disagreement about these terms or our services, we'll resolve it in a court in Amsterdam, the Netherlands.""

I preserved all the essential information, including:

* The governing law (Dutch law)
* The jurisdiction for resolving disputes (the competent courts in Amsterdam, the Netherlands)

I also maintained the same tone and structure as the original text to ensure that the simplified version accurately conveys the intended meaning.",-30.70490566037736,0.76967746,-0.014961979,40.400000000000006,8.474664232095762,0.8580161,0.7102461,21.43225806451613
99,"in the event of a dispute about the contents or interpretation of these terms and conditions or inconsistency or discrepancy between the english version and any other language version of these terms and conditions , the english language version to the extent permitted by law shall apply , prevail and be conclusive .",ERROR_GENERATION,"Here is the simplified version of the legal text:

""If there's a disagreement about what's written in these terms and conditions or if there's a difference between the English version and any other language version, the English version will be used to settle the dispute, as allowed by law. This means that the English version will be the final and most important version.""

Note: I've kept the essential information and preserved the legal obligations, rights, limitations, and conditions, while making it easier to understand for a general non-expert audience at an 8th-grade reading level.",-31.39400000000001,0.7653255,0.15561454,40.400000000000006,8.244085106382975,0.87570614,0.7610743,17.21418439716312
